user_id,country,signup_date,subscription_plan,signup_channel,churn_date
41140,France,2024-08-11,Premium Individual,Influencer Referral,2025-05-16
41141,France,2023-11-03,Premium Student,Organic Search,2024-04-18
41142,Germany,2024-02-13,Free,App Store,2024-11-22
41143,Germany,2024-07-01,Premium Individual,Social Media Ads,2024-11-19
41144,UK,2023-08-31,Free,Social Media Ads,2023-10-28
41145,UK,2024-01-09,Free,Social Media Ads,2024-06-07
41146,France,2024-02-08,Free,Social Media Ads,2024-05-21
41147,UK,2024-06-05,Free,Influencer Referral,2025-01-14
41148,USA,2024-06-11,Free,Social Media Ads,2024-12-22
41149,Italy,2024-06-14,Premium Individual,Social Media Ads,2025-06-02
41150,Germany,2023-12-22,Premium Student,Organic Search,2025-01-02
41151,Italy,2024-02-13,Premium Student,Social Media Ads,2024-05-16
41152,Germany,2023-08-11,Free,Social Media Ads,2024-04-29
41153,France,2024-06-25,Premium Individual,Influencer Referral,2024-09-14
41154,France,2023-11-30,Premium Individual,Social Media Ads,2024-03-16
41155,Italy,2024-02-03,Premium Individual,Influencer Referral,2024-06-01
41156,UK,2024-04-29,Free,App Store,2024-05-31
41157,France,2024-06-06,Premium Student,Organic Search,2024-12-21
41158,Brazil,2023-09-04,Premium Individual,Social Media Ads,2023-10-28
41159,Germany,2024-06-02,Free,Social Media Ads,2024-11-14
41160,USA,2023-12-29,Free,Social Media Ads,2024-04-02
41161,Germany,2024-01-15,Premium Individual,App Store,2025-02-14
41162,France,2023-09-23,Free,Social Media Ads,2024-06-11
41163,Italy,2024-05-13,Premium Individual,Social Media Ads,2024-07-06
41164,UK,2024-02-07,Free,Social Media Ads,2024-04-30
41165,Brazil,2023-09-11,Premium Individual,Social Media Ads,2024-08-27
41166,Italy,2023-09-26,Premium Individual,Organic Search,2023-11-10
41167,France,2024-05-15,Premium Individual,App Store,2025-01-09
41168,USA,2023-09-13,Free,Influencer Referral,2024-05-12
41169,Germany,2024-02-25,Premium Individual,App Store,2024-12-13
41170,Brazil,2024-05-06,Premium Family,Influencer Referral,2024-08-09
41171,USA,2024-07-30,Free,App Store,2025-08-30
41172,France,2023-10-03,Premium Individual,Influencer Referral,2024-01-23
41173,Brazil,2023-11-27,Free,Organic Search,2024-01-31
41174,Germany,2023-10-01,Premium Individual,App Store,2024-10-22
41175,USA,2024-07-17,Free,Influencer Referral,2025-06-01
41176,France,2024-03-25,Premium Individual,Social Media Ads,2025-02-19
41177,Italy,2024-08-28,Premium Individual,Social Media Ads,2025-08-26
41178,USA,2023-08-18,Premium Individual,Organic Search,2024-07-22
41179,USA,2024-05-09,Free,App Store,2025-06-03
41180,UK,2023-08-14,Premium Student,Influencer Referral,2023-09-24
41181,UK,2023-09-13,Free,Influencer Referral,2024-01-19
41182,UK,2024-01-20,Free,Organic Search,2025-02-12
41183,France,2023-12-25,Free,Influencer Referral,2024-07-26
41184,UK,2023-12-25,Premium Family,Organic Search,2024-07-20
41185,USA,2023-08-28,Premium Family,Social Media Ads,2024-03-17
41186,UK,2024-03-05,Free,Social Media Ads,2024-05-06
41187,USA,2023-12-15,Free,Organic Search,2024-08-03
41188,USA,2024-09-01,Free,Organic Search,2025-01-25
41189,Italy,2024-06-11,Premium Individual,Influencer Referral,2024-11-02
41190,UK,2024-01-21,Premium Family,Influencer Referral,2024-03-28
41191,Brazil,2024-06-02,Premium Student,Influencer Referral,2025-04-14
41192,France,2024-03-18,Free,Influencer Referral,2024-08-16
41193,France,2024-02-15,Premium Student,Organic Search,2024-09-21
41194,USA,2024-08-02,Free,Influencer Referral,2024-10-18
41195,Brazil,2024-03-22,Premium Student,Influencer Referral,2024-05-24
41196,USA,2024-02-10,Free,Social Media Ads,2024-06-11
41197,Italy,2024-03-14,Premium Individual,App Store,2024-06-16
41198,France,2024-06-08,Premium Student,Organic Search,2024-08-02
41199,Germany,2024-05-23,Premium Individual,Organic Search,2025-02-11
41200,France,2024-03-07,Free,App Store,2024-07-09
41201,Brazil,2023-10-10,Free,Organic Search,2024-06-11
41202,France,2024-04-11,Free,Social Media Ads,2024-09-14
41203,USA,2024-01-20,Free,Social Media Ads,2024-11-23
41204,Brazil,2024-08-08,Premium Student,Organic Search,2025-08-11
41205,UK,2024-07-29,Free,App Store,2025-08-16
41206,Germany,2023-08-01,Premium Individual,Organic Search,2023-11-08
41207,Brazil,2024-09-03,Premium Student,Influencer Referral,2025-06-01
41208,UK,2024-07-26,Premium Family,Social Media Ads,2025-06-27
41209,Germany,2024-07-28,Free,Influencer Referral,2025-05-01
41210,Brazil,2024-02-16,Premium Family,Social Media Ads,2025-01-13
41211,France,2023-11-17,Free,Social Media Ads,2024-02-26
41212,USA,2024-03-30,Free,Influencer Referral,2024-11-22
41213,USA,2024-07-19,Free,Organic Search,2024-08-24
41214,USA,2024-01-28,Free,Influencer Referral,2024-08-06
41215,UK,2024-08-29,Premium Individual,Social Media Ads,2024-11-07
41216,Italy,2023-11-13,Premium Individual,Organic Search,2024-05-09
41217,Italy,2024-07-07,Free,Social Media Ads,2025-04-16
41218,Brazil,2023-08-27,Free,App Store,2024-08-27
41219,Brazil,2024-07-01,Free,Organic Search,2024-10-10
41220,Germany,2024-08-13,Free,App Store,2025-08-30
41221,UK,2024-05-08,Free,App Store,2024-07-12
41222,USA,2024-04-06,Premium Family,Influencer Referral,2025-01-20
41223,USA,2024-01-12,Premium Individual,Organic Search,2025-01-13
41224,UK,2024-07-15,Premium Student,App Store,2025-06-29
41225,Brazil,2023-09-20,Premium Student,Social Media Ads,2024-03-05
41226,France,2023-11-25,Free,Social Media Ads,2024-10-10
41227,USA,2023-09-22,Free,App Store,2024-06-27
41228,Germany,2023-11-20,Premium Individual,Organic Search,2024-09-09
41229,Germany,2024-02-26,Free,App Store,2025-01-02
41230,Italy,2023-12-13,Free,Influencer Referral,2024-04-10
41231,Germany,2024-01-16,Free,App Store,2024-07-04
41232,France,2023-11-01,Premium Individual,Influencer Referral,2024-05-02
41233,Italy,2023-12-20,Premium Family,Influencer Referral,2024-09-07
41234,Germany,2024-02-16,Premium Student,Influencer Referral,2024-06-17
41235,France,2023-10-25,Premium Student,Influencer Referral,2024-01-12
41236,USA,2024-08-09,Premium Student,Organic Search,2025-06-13
41237,UK,2024-07-24,Premium Student,Organic Search,2025-01-05
41238,Italy,2024-07-16,Premium Student,Organic Search,2024-12-04
41239,UK,2023-08-01,Premium Family,Influencer Referral,2024-09-02
41240,USA,2024-02-15,Free,Influencer Referral,2024-12-01
41241,UK,2024-06-14,Premium Individual,Influencer Referral,2025-03-31
41242,Brazil,2023-12-18,Premium Student,App Store,2024-05-18
41243,Italy,2023-11-01,Premium Student,Influencer Referral,2024-01-17
41244,Italy,2024-04-01,Free,Social Media Ads,2024-05-24
41245,UK,2023-08-01,Free,App Store,2024-06-12
41246,USA,2024-04-01,Premium Student,Organic Search,2025-03-27
41247,Brazil,2024-01-28,Premium Individual,App Store,2025-01-04
41248,USA,2024-04-30,Premium Individual,Influencer Referral,2024-10-30
41249,Germany,2024-04-30,Free,Influencer Referral,2024-10-17
41250,Brazil,2024-03-02,Free,Social Media Ads,2024-06-25
41251,France,2024-03-21,Premium Individual,Influencer Referral,2025-03-08
41252,France,2023-08-11,Premium Individual,Influencer Referral,2024-03-26
41253,Italy,2024-08-27,Free,Organic Search,2024-11-07
41254,Italy,2023-08-31,Premium Student,Social Media Ads,2023-11-18
41255,Brazil,2024-08-25,Free,Organic Search,2024-10-15
41256,Germany,2024-08-24,Premium Individual,Social Media Ads,2024-09-27
41257,USA,2024-05-14,Premium Student,Social Media Ads,2025-03-01
41258,USA,2024-05-25,Premium Student,Influencer Referral,2024-07-02
41259,UK,2023-08-12,Premium Family,Organic Search,2024-06-09
41260,Italy,2024-08-14,Premium Individual,Organic Search,2025-09-14
41261,Brazil,2024-02-28,Premium Individual,Social Media Ads,2025-01-30
41262,France,2023-12-14,Free,Influencer Referral,2024-11-02
41263,Italy,2024-04-24,Free,Influencer Referral,2025-03-09
41264,Germany,2024-03-01,Premium Student,Influencer Referral,2025-02-06
41265,USA,2023-12-23,Premium Student,Social Media Ads,2024-02-16
41266,Germany,2023-12-07,Free,Influencer Referral,2024-07-06
41267,Brazil,2023-09-17,Premium Student,Influencer Referral,2024-02-15
41268,Brazil,2024-07-29,Premium Family,Influencer Referral,2025-03-12
41269,Germany,2024-04-23,Premium Individual,App Store,2024-10-10
41270,UK,2023-11-24,Premium Individual,Influencer Referral,2024-03-01
41271,UK,2024-05-16,Premium Family,Organic Search,2025-01-26
41272,UK,2024-05-04,Premium Student,Organic Search,2024-12-04
41273,Italy,2023-09-25,Free,Organic Search,2024-01-11
41274,Brazil,2023-10-10,Premium Individual,Organic Search,2024-06-10
41275,UK,2023-11-01,Premium Individual,App Store,2024-01-25
41276,Brazil,2023-09-12,Premium Student,Influencer Referral,2024-08-11
41277,USA,2024-06-25,Free,Social Media Ads,2025-03-05
41278,UK,2023-10-02,Premium Individual,Influencer Referral,2024-09-11
41279,Brazil,2024-06-20,Premium Individual,Social Media Ads,2025-01-10
41280,Germany,2024-02-28,Free,Organic Search,2025-01-26
41281,Germany,2023-09-16,Premium Individual,Organic Search,2024-01-13
41282,Brazil,2024-07-03,Free,Influencer Referral,2025-07-20
41283,USA,2023-10-09,Free,App Store,2024-11-04
41284,Germany,2024-09-03,Free,Organic Search,2025-09-02
41285,France,2023-08-06,Free,Organic Search,2024-06-07
41286,UK,2024-04-06,Premium Individual,App Store,2024-08-16
41287,Brazil,2023-12-04,Free,Organic Search,2024-08-21
41288,Italy,2024-03-01,Free,App Store,2024-06-11
41289,USA,2024-07-01,Free,Social Media Ads,2024-12-15
41290,Italy,2024-06-10,Premium Individual,Influencer Referral,2024-11-25
41291,Germany,2023-11-21,Premium Individual,Social Media Ads,2024-02-12
41292,France,2023-08-26,Premium Student,App Store,2023-10-25
41293,Brazil,2023-11-22,Free,Influencer Referral,2024-03-12
41294,Italy,2024-06-19,Premium Individual,Social Media Ads,2025-05-22
41295,Germany,2024-02-23,Free,App Store,2024-10-13
41296,Brazil,2024-05-30,Premium Family,Organic Search,2024-12-18
41297,UK,2024-02-14,Free,App Store,2025-02-24
41298,Germany,2024-02-28,Premium Individual,App Store,2024-05-12
41299,France,2023-08-26,Free,Influencer Referral,2023-11-16
41300,USA,2023-08-10,Premium Individual,App Store,2024-02-24
41301,UK,2024-05-08,Free,Social Media Ads,2025-02-19
41302,Germany,2023-10-20,Free,Influencer Referral,2024-06-10
41303,Brazil,2023-12-23,Free,Influencer Referral,2024-12-05
41304,Italy,2023-12-26,Free,Social Media Ads,2024-06-06
41305,USA,2024-04-10,Free,App Store,2025-01-22
41306,France,2024-08-11,Free,Organic Search,2025-01-04
41307,Brazil,2024-05-30,Premium Family,Social Media Ads,2024-10-02
41308,Italy,2024-04-12,Premium Individual,Social Media Ads,2024-10-22
41309,Brazil,2024-06-29,Premium Individual,Social Media Ads,2025-03-02
41310,Italy,2024-02-21,Free,App Store,2024-06-22
41311,UK,2023-09-28,Free,Social Media Ads,2024-10-16
41312,Brazil,2024-02-12,Free,Influencer Referral,2024-07-30
41313,USA,2024-08-26,Premium Individual,Social Media Ads,2025-03-26
41314,Italy,2024-06-07,Free,Organic Search,2025-03-25
41315,Germany,2023-12-18,Free,Organic Search,2024-05-13
41316,Germany,2023-12-08,Premium Student,Social Media Ads,2024-12-06
41317,Germany,2024-08-02,Free,Organic Search,2025-06-09
41318,Italy,2023-09-07,Premium Individual,Influencer Referral,2023-10-26
41319,Brazil,2024-08-08,Free,Social Media Ads,2025-02-01
41320,Italy,2024-04-27,Premium Family,Organic Search,2025-05-20
41321,Germany,2024-06-19,Premium Individual,Organic Search,2025-04-26
41322,Brazil,2023-12-10,Free,Social Media Ads,2024-06-13
41323,Brazil,2024-04-16,Free,App Store,2025-05-05
41324,Italy,2023-12-09,Premium Individual,App Store,2024-11-15
41325,USA,2023-08-07,Free,App Store,2024-03-13
41326,USA,2024-01-29,Free,Influencer Referral,2024-10-28
41327,USA,2024-08-26,Free,App Store,2025-06-15
41328,Italy,2023-11-06,Free,Influencer Referral,2024-10-05
41329,Italy,2023-10-04,Premium Student,Influencer Referral,2024-01-01
41330,Brazil,2024-08-03,Premium Individual,Organic Search,2024-10-29
41331,UK,2024-07-30,Premium Student,Social Media Ads,2025-01-14
41332,France,2024-07-04,Premium Family,Social Media Ads,2024-09-18
41333,Germany,2024-08-25,Free,App Store,2024-12-10
41334,UK,2024-08-31,Premium Family,Organic Search,2024-10-17
41335,UK,2024-08-02,Premium Individual,Organic Search,2025-08-11
41336,France,2024-08-20,Premium Individual,Organic Search,2024-12-08
41337,UK,2024-05-24,Premium Family,Social Media Ads,2024-09-27
41338,Italy,2023-12-04,Free,Social Media Ads,2024-08-28
41339,Brazil,2024-01-31,Premium Individual,Organic Search,2024-07-05
41340,Italy,2023-12-31,Free,Social Media Ads,2024-08-03
41341,Italy,2024-02-20,Premium Individual,Influencer Referral,2024-03-26
41342,USA,2024-05-06,Free,App Store,2025-02-06
41343,France,2023-11-05,Premium Individual,Influencer Referral,2024-11-18
41344,Italy,2023-08-07,Premium Individual,Influencer Referral,2024-08-30
41345,France,2024-03-29,Premium Individual,Social Media Ads,2025-04-02
41346,Italy,2024-09-01,Free,App Store,2024-11-29
41347,Germany,2024-07-10,Premium Individual,Organic Search,2024-11-04
41348,UK,2023-08-05,Premium Student,Influencer Referral,2023-11-25
41349,Brazil,2024-03-27,Premium Student,Organic Search,2025-02-16
41350,France,2024-02-29,Premium Individual,App Store,2024-06-21
41351,UK,2024-01-17,Free,App Store,2024-11-03
41352,France,2024-04-24,Free,Influencer Referral,2025-02-15
41353,UK,2024-01-18,Premium Family,App Store,2025-01-30
41354,Brazil,2024-07-31,Free,Organic Search,2024-09-10
41355,Brazil,2024-07-29,Premium Student,Social Media Ads,2024-10-13
41356,Italy,2024-04-14,Free,Influencer Referral,2024-09-15
41357,USA,2024-01-31,Free,App Store,2024-11-28
41358,Italy,2024-03-26,Premium Individual,Organic Search,2024-11-14
41359,Italy,2024-07-26,Premium Student,Social Media Ads,2024-12-21
41360,Brazil,2023-11-29,Premium Individual,App Store,2024-01-03
41361,UK,2024-07-13,Premium Individual,App Store,2024-08-19
41362,USA,2024-03-24,Free,Influencer Referral,2025-04-02
41363,Germany,2023-08-26,Free,Organic Search,2024-09-28
41364,USA,2024-05-26,Free,Influencer Referral,2025-06-15
41365,Brazil,2023-10-20,Premium Individual,Organic Search,2024-08-17
41366,Brazil,2024-02-23,Free,Organic Search,2025-01-21
41367,USA,2024-08-15,Free,App Store,2025-03-20
41368,Germany,2024-06-07,Premium Individual,App Store,2024-12-28
41369,Italy,2024-05-06,Premium Student,Social Media Ads,2025-05-28
41370,USA,2023-08-28,Free,App Store,2024-04-30
41371,Brazil,2024-07-09,Free,Influencer Referral,2025-05-19
41372,Italy,2023-12-13,Free,App Store,2024-01-21
41373,Brazil,2023-08-21,Premium Individual,Organic Search,2023-12-01
41374,UK,2024-08-18,Premium Family,Influencer Referral,2025-07-11
41375,Germany,2023-10-16,Free,Social Media Ads,2024-05-02
41376,UK,2023-12-08,Free,Social Media Ads,2024-01-11
41377,Italy,2023-09-26,Premium Student,Social Media Ads,2024-06-10
41378,Germany,2024-04-05,Premium Family,Organic Search,2024-12-23
41379,Germany,2024-07-13,Premium Individual,Influencer Referral,2024-11-24
41380,Italy,2024-02-24,Premium Student,App Store,2024-04-27
41381,USA,2024-07-13,Free,App Store,2025-01-11
41382,Germany,2024-08-09,Premium Family,App Store,2025-06-27
41383,Italy,2024-07-15,Premium Individual,Organic Search,2024-08-16
41384,Italy,2023-10-05,Premium Individual,Influencer Referral,2024-05-17
41385,Germany,2023-10-22,Free,Organic Search,2024-06-12
41386,USA,2023-11-28,Premium Individual,App Store,2024-02-24
41387,UK,2024-04-12,Free,Organic Search,2024-10-27
41388,UK,2024-07-10,Premium Family,App Store,2024-09-02
41389,USA,2023-12-04,Premium Individual,Social Media Ads,2024-05-12
41390,UK,2024-04-23,Free,Social Media Ads,2024-08-21
41391,Brazil,2023-10-14,Premium Family,Social Media Ads,2024-05-16
41392,France,2024-03-05,Premium Student,Social Media Ads,2025-03-28
41393,Italy,2024-06-07,Premium Individual,App Store,2024-09-26
41394,France,2024-01-05,Premium Family,App Store,2024-03-19
41395,Brazil,2023-10-05,Free,Influencer Referral,2024-05-27
41396,Italy,2024-01-12,Free,Social Media Ads,2024-07-28
41397,Brazil,2024-05-31,Premium Individual,Organic Search,2024-07-13
41398,Germany,2024-08-08,Free,App Store,2024-12-16
41399,Italy,2024-04-03,Free,Social Media Ads,2024-12-25
41400,USA,2024-04-25,Premium Student,Social Media Ads,2025-01-24
41401,USA,2024-01-15,Free,App Store,2024-12-13
41402,France,2024-08-06,Free,App Store,2025-06-15
41403,France,2024-07-13,Free,Organic Search,2025-01-02
41404,France,2024-08-23,Premium Student,App Store,2025-09-04
41405,UK,2024-07-11,Premium Family,Influencer Referral,2025-01-08
41406,Italy,2024-03-06,Premium Family,Organic Search,2024-09-24
41407,USA,2024-08-19,Premium Individual,Organic Search,2024-11-09
41408,Brazil,2024-03-31,Premium Individual,Organic Search,2024-10-18
41409,France,2024-03-28,Free,Influencer Referral,2025-04-10
41410,Italy,2024-04-19,Free,Organic Search,2024-08-30
41411,Brazil,2023-10-14,Free,App Store,2024-11-13
41412,Italy,2024-07-01,Premium Individual,Social Media Ads,2025-05-03
41413,Brazil,2023-12-24,Premium Family,Organic Search,2024-04-11
41414,France,2024-04-20,Premium Family,Organic Search,2025-05-22
41415,Italy,2024-07-03,Premium Individual,Organic Search,2025-06-07
41416,France,2023-09-15,Premium Student,Social Media Ads,2024-02-23
41417,France,2023-11-29,Premium Student,Influencer Referral,2024-11-20
41418,Brazil,2024-08-11,Premium Family,App Store,2025-05-28
41419,UK,2023-12-23,Free,Social Media Ads,2024-01-27
41420,France,2024-04-21,Premium Individual,Social Media Ads,2025-03-02
41421,USA,2024-03-12,Premium Individual,Social Media Ads,2025-03-02
41422,USA,2024-07-13,Premium Student,App Store,2025-06-09
41423,Germany,2024-02-21,Free,Organic Search,2024-09-08
41424,UK,2024-01-17,Free,Influencer Referral,2024-09-26
41425,Germany,2023-08-07,Premium Individual,Influencer Referral,2024-06-11
41426,France,2024-02-06,Free,Influencer Referral,2024-08-04
41427,Germany,2024-03-22,Free,Influencer Referral,2024-09-14
41428,Germany,2024-05-02,Premium Individual,Influencer Referral,2025-01-05
41429,Italy,2024-06-08,Premium Family,Organic Search,2024-07-14
41430,UK,2024-06-06,Free,Social Media Ads,2024-08-12
41431,France,2024-01-31,Free,Social Media Ads,2025-01-13
41432,USA,2023-09-01,Premium Individual,Organic Search,2024-09-23
41433,Brazil,2023-11-10,Free,App Store,2024-05-23
41434,Germany,2024-01-10,Premium Individual,App Store,2024-04-06
41435,USA,2024-08-26,Free,Organic Search,2024-11-09
41436,Germany,2024-06-03,Premium Family,Social Media Ads,2024-09-21
41437,UK,2024-07-23,Free,App Store,2025-01-12
41438,France,2024-08-31,Premium Individual,Social Media Ads,2025-05-09
41439,UK,2023-09-23,Free,Organic Search,2024-02-05
41440,France,2023-08-05,Premium Individual,Organic Search,2024-03-21
41441,USA,2024-03-17,Premium Family,Social Media Ads,2024-12-23
41442,Germany,2023-11-14,Free,App Store,2024-01-07
41443,UK,2024-07-13,Premium Individual,App Store,2025-03-07
41444,USA,2024-02-02,Free,Influencer Referral,2024-09-26
41445,UK,2023-08-04,Premium Family,Influencer Referral,2024-05-25
41446,Brazil,2023-10-29,Premium Family,App Store,2024-07-31
41447,UK,2023-12-15,Free,Organic Search,2025-01-06
41448,Italy,2023-08-11,Premium Family,App Store,2024-03-05
41449,USA,2023-12-05,Premium Student,Influencer Referral,2024-04-01
41450,USA,2024-03-03,Premium Individual,App Store,2024-11-01
41451,Italy,2024-07-23,Free,Social Media Ads,2024-10-27
41452,USA,2024-04-16,Free,App Store,2024-06-27
41453,Brazil,2023-09-07,Premium Student,Influencer Referral,2024-06-09
41454,USA,2024-01-14,Premium Individual,App Store,2025-01-10
41455,France,2024-06-03,Free,Influencer Referral,2025-01-27
41456,USA,2023-12-26,Premium Student,Influencer Referral,2025-01-26
41457,France,2024-03-13,Free,App Store,2024-11-04
41458,France,2024-08-29,Premium Student,Organic Search,2025-05-13
41459,France,2023-09-25,Free,Organic Search,2024-06-15
41460,Brazil,2024-02-08,Free,Social Media Ads,2024-09-28
41461,Brazil,2024-03-31,Premium Student,Social Media Ads,2024-08-06
41462,Brazil,2024-06-15,Free,Influencer Referral,2025-03-31
41463,Italy,2024-06-30,Free,App Store,2025-02-14
41464,Italy,2023-11-23,Premium Individual,Social Media Ads,2024-11-14
41465,USA,2024-02-03,Premium Student,App Store,2024-04-25
41466,UK,2024-06-28,Free,Influencer Referral,2024-10-04
41467,USA,2024-07-01,Free,Social Media Ads,2025-03-23
41468,Italy,2024-06-25,Premium Student,Organic Search,2025-01-24
41469,UK,2024-04-24,Premium Student,Organic Search,2024-10-19
41470,UK,2023-11-16,Free,Influencer Referral,2024-05-13
41471,USA,2023-12-26,Free,Organic Search,2024-09-24
41472,Germany,2024-04-19,Free,Social Media Ads,2024-07-17
41473,France,2023-11-10,Premium Family,Social Media Ads,2024-06-05
41474,UK,2024-04-29,Free,Organic Search,2024-10-28
41475,Brazil,2024-02-23,Premium Individual,Organic Search,2024-10-18
41476,UK,2024-01-25,Free,Social Media Ads,2025-01-13
41477,Italy,2023-12-21,Free,Social Media Ads,2024-02-04
41478,Germany,2024-06-05,Premium Individual,Organic Search,2024-08-16
41479,Italy,2024-02-03,Premium Family,Influencer Referral,2024-08-27
41480,France,2023-12-01,Free,Influencer Referral,2024-03-07
41481,France,2024-01-01,Free,Social Media Ads,2024-08-24
41482,UK,2024-02-10,Premium Individual,Organic Search,2024-11-03
41483,UK,2024-04-04,Premium Student,App Store,2025-04-28
41484,USA,2024-08-31,Premium Individual,Influencer Referral,2024-12-17
41485,USA,2023-12-15,Free,App Store,2024-03-16
41486,Brazil,2023-10-11,Premium Individual,Organic Search,2024-01-13
41487,Italy,2024-08-26,Free,App Store,2025-06-27
41488,Brazil,2023-09-29,Free,Organic Search,2024-10-04
41489,France,2024-07-27,Premium Student,Influencer Referral,2024-12-19
41490,Germany,2023-09-26,Free,App Store,2024-04-05
41491,USA,2023-12-24,Free,Influencer Referral,2025-01-22
41492,France,2024-09-03,Premium Individual,Influencer Referral,2024-12-21
41493,France,2023-10-06,Free,Influencer Referral,2023-11-23
41494,USA,2023-10-03,Free,Organic Search,2024-05-07
41495,Brazil,2024-03-31,Free,Organic Search,2024-11-23
41496,Germany,2023-10-16,Premium Student,Social Media Ads,2023-12-09
41497,Germany,2023-08-10,Free,App Store,2024-04-09
41498,USA,2024-05-04,Free,Organic Search,2024-08-28
41499,USA,2024-08-18,Premium Family,Social Media Ads,2024-11-06
41500,Italy,2024-05-30,Premium Individual,Organic Search,2025-01-25
41501,Germany,2024-08-20,Free,Social Media Ads,2025-08-03
41502,France,2024-02-27,Premium Family,Influencer Referral,2024-06-03
41503,USA,2024-04-02,Premium Individual,App Store,2024-06-25
41504,France,2024-08-28,Premium Student,Social Media Ads,2025-09-03
41505,Brazil,2024-02-18,Premium Individual,App Store,2025-01-11
41506,Brazil,2023-08-16,Free,Organic Search,2023-12-14
41507,France,2023-11-04,Premium Individual,App Store,2024-03-21
41508,France,2024-04-05,Premium Individual,App Store,2024-08-18
41509,Germany,2024-07-08,Free,Organic Search,2025-01-15
41510,France,2024-03-30,Premium Individual,App Store,2025-01-15
41511,Italy,2024-01-10,Free,Social Media Ads,2024-11-24
41512,France,2023-12-07,Free,Organic Search,2024-11-21
41513,UK,2024-04-30,Premium Individual,Organic Search,2025-06-01
41514,Italy,2024-07-25,Premium Individual,Social Media Ads,2024-09-23
41515,Germany,2023-11-20,Premium Student,Organic Search,2024-08-19
41516,Germany,2024-03-09,Premium Individual,Social Media Ads,2024-10-31
41517,Italy,2024-01-18,Premium Individual,Organic Search,2025-01-13
41518,Italy,2023-11-07,Premium Individual,App Store,2024-09-03
41519,UK,2024-01-10,Premium Family,Social Media Ads,2024-12-11
41520,UK,2023-09-05,Free,Social Media Ads,2024-08-20
41521,Italy,2024-02-29,Free,Influencer Referral,2025-01-22
41522,Germany,2023-09-12,Premium Individual,App Store,2023-11-13
41523,Brazil,2024-02-06,Premium Individual,Social Media Ads,2024-10-22
41524,USA,2024-07-24,Free,Influencer Referral,2025-08-26
41525,UK,2023-09-28,Free,Organic Search,2024-04-16
41526,France,2023-11-09,Free,Social Media Ads,2024-01-14
41527,France,2024-05-15,Free,App Store,2024-07-01
41528,Italy,2024-07-28,Free,App Store,2025-06-20
41529,Italy,2024-08-17,Premium Individual,Social Media Ads,2025-07-28
41530,Brazil,2023-09-18,Free,App Store,2023-12-11
41531,UK,2023-11-04,Premium Individual,App Store,2024-11-22
41532,UK,2024-08-28,Premium Individual,Influencer Referral,2025-05-13
41533,Italy,2024-02-19,Premium Student,App Store,2024-07-18
41534,Germany,2024-06-29,Premium Student,Social Media Ads,2024-12-01
41535,France,2023-08-06,Free,Social Media Ads,2023-11-30
41536,UK,2023-09-16,Premium Student,App Store,2024-02-18
41537,USA,2023-10-21,Free,App Store,2023-12-31
41538,Germany,2023-09-04,Premium Individual,App Store,2024-02-18
41539,Brazil,2024-07-22,Premium Individual,Influencer Referral,2024-10-17
41540,UK,2024-06-17,Premium Individual,Influencer Referral,2025-04-09
41541,USA,2024-01-04,Free,Influencer Referral,2024-10-27
41542,Germany,2023-09-01,Premium Student,App Store,2024-02-21
41543,Germany,2023-09-12,Premium Individual,Social Media Ads,2024-10-14
41544,Italy,2023-11-13,Free,App Store,2024-11-22
41545,USA,2024-05-17,Free,Influencer Referral,2025-03-26
41546,France,2024-06-16,Free,Social Media Ads,2024-09-27
41547,Brazil,2024-03-03,Free,Influencer Referral,2024-09-27
41548,France,2024-07-29,Free,Social Media Ads,2024-08-29
41549,UK,2024-08-06,Free,Influencer Referral,2024-09-24
41550,Brazil,2024-06-03,Premium Individual,Social Media Ads,2024-09-05
41551,Brazil,2023-09-01,Premium Individual,Influencer Referral,2024-06-12
41552,USA,2024-07-21,Free,App Store,2025-08-09
41553,Germany,2024-07-29,Premium Individual,Influencer Referral,2024-09-04
41554,Brazil,2024-03-11,Premium Individual,Influencer Referral,2024-12-03
41555,Brazil,2024-03-27,Premium Student,Influencer Referral,2024-10-13
41556,UK,2024-06-07,Premium Student,Organic Search,2025-02-19
41557,UK,2024-03-24,Premium Student,Organic Search,2024-09-27
41558,UK,2023-12-16,Free,Social Media Ads,2025-01-10
41559,Italy,2024-05-05,Premium Individual,Influencer Referral,2024-09-02
41560,USA,2024-06-10,Premium Individual,Organic Search,2024-12-24
41561,USA,2023-09-26,Free,App Store,2024-07-11
41562,Italy,2024-04-28,Free,Organic Search,2024-09-20
41563,UK,2023-10-09,Premium Individual,Social Media Ads,2024-11-07
41564,France,2024-03-17,Free,Organic Search,2024-04-19
41565,Brazil,2023-09-13,Free,Organic Search,2024-05-31
41566,USA,2024-08-31,Free,Social Media Ads,2025-01-11
41567,UK,2024-04-24,Free,App Store,2024-07-05
41568,USA,2024-02-04,Free,Organic Search,2024-08-28
41569,Italy,2024-02-18,Premium Individual,Social Media Ads,2024-10-25
41570,Germany,2024-04-04,Free,App Store,2024-05-04
41571,Brazil,2023-09-19,Free,Influencer Referral,2024-06-09
41572,USA,2024-02-20,Premium Individual,Influencer Referral,2025-02-02
41573,UK,2024-05-13,Premium Individual,Organic Search,2024-06-14
41574,USA,2023-11-13,Free,Influencer Referral,2024-07-02
41575,USA,2024-02-08,Premium Individual,Organic Search,2025-02-28
41576,UK,2023-12-11,Free,App Store,2024-11-30
