stream_id,user_id,track_id,platform_id,listen_date,listen_hour,device_type,connection_type,stream_source,is_skipped,is_liked,listen_duration_sec,royalty_cost,revenue_generated
997656,16738,35,2,2024-03-29,10,Mobile Android,Cellular,Editorial,False,False,285,0.00433,0.00637
997688,24122,2,3,2024-01-25,23,Mobile Android,Cellular,Search,False,True,206,0.00418,0.00614
997696,15628,42,3,2024-03-07,1,Mobile Android,Cellular,Search,True,False,22,0.0,0.00504
997723,31643,73,3,2024-04-08,11,Desktop,Wifi,Search,True,False,26,0.0,0.00641
997728,4767,3,1,2024-06-06,1,Mobile Android,Wifi,Editorial,False,False,154,0.00131,0.00192
997729,35275,9,4,2024-05-26,1,Mobile iOS,Wifi,Search,False,False,197,0.00145,0.00213
997739,43350,19,3,2024-05-16,22,Desktop,Wifi,Algorithmic,True,False,13,0.0,0.00459
997767,25993,81,2,2024-11-04,7,Smart Speaker,Wifi,Search,False,False,187,0.00433,0.00637
997768,21417,33,2,2024-04-05,13,Tablet,Wifi,Algorithmic,False,False,194,0.00534,0.00786
997783,8747,34,4,2024-08-25,23,Mobile Android,Wifi,Search,False,False,153,0.00395,0.00581
997812,16955,32,2,2024-12-12,5,Mobile Android,Wifi,Search,False,False,110,0.0015,0.00221
997845,1396,13,1,2024-10-05,23,Smart Speaker,Wifi,Algorithmic,False,False,178,0.00459,0.00675
997855,7386,48,1,2024-07-29,7,Desktop,Wifi,Search,True,False,21,0.0,0.009
997861,7346,74,1,2024-04-07,16,Desktop,Wifi,Search,True,False,19,0.0,0.00165
997897,43529,75,4,2024-11-12,23,Smart Speaker,Wifi,Editorial,False,True,222,0.00464,0.00682
997900,21555,22,3,2024-01-06,5,Mobile iOS,Wifi,Algorithmic,False,True,216,0.00129,0.00189
997902,29479,14,4,2024-08-03,7,Mobile Android,Cellular,Algorithmic,False,False,178,0.00621,0.00913
997915,42482,62,2,2024-07-08,15,Smart Speaker,Cellular,Search,False,False,246,0.00559,0.00822
997925,42268,34,1,2024-10-06,10,Desktop,Wifi,Algorithmic,True,False,16,0.0,0.002
997929,39470,96,3,2024-12-21,11,Mobile iOS,Wifi,Search,True,False,17,0.0,0.00205
997941,39331,53,4,2024-10-18,7,Tablet,Wifi,Editorial,False,False,129,0.00128,0.00188
997943,34782,62,4,2024-10-31,1,Smart Speaker,Wifi,Search,False,False,207,0.00119,0.00175
997945,29316,87,2,2024-02-13,11,Desktop,Wifi,Editorial,False,True,195,0.00415,0.00611
997947,44140,2,3,2024-06-30,15,Tablet,Offline,Search,False,False,161,0.00097,0.00142
997973,43198,81,1,2024-10-19,15,Desktop,Offline,Editorial,False,False,178,0.00094,0.00138
998007,44542,3,3,2024-01-02,9,Mobile Android,Wifi,Algorithmic,True,False,24,0.0,0.00149
998058,31717,84,1,2024-09-12,8,Desktop,Wifi,Editorial,True,False,12,0.0,0.00543
998062,16935,5,3,2024-02-02,23,Desktop,Cellular,Algorithmic,False,False,126,0.00103,0.00152
998065,19721,64,2,2024-08-09,9,Tablet,Wifi,Algorithmic,False,False,147,0.00272,0.004
998075,34678,62,4,2024-07-10,15,Mobile Android,Cellular,Algorithmic,True,False,21,0.0,0.0085
998081,26588,2,4,2024-01-14,21,Desktop,Cellular,Editorial,False,False,180,0.00406,0.00597
998096,23521,2,1,2024-05-29,11,Mobile Android,Wifi,Search,False,False,207,0.00428,0.00629
998098,7480,23,4,2024-07-28,0,Tablet,Wifi,Search,False,True,193,0.00138,0.00203
998168,4086,94,4,2024-08-11,4,Mobile Android,Wifi,Algorithmic,False,False,158,0.00148,0.00217
998169,41479,95,1,2024-05-19,2,Mobile iOS,Cellular,Search,False,False,259,0.00148,0.00217
998185,9147,9,4,2024-09-05,18,Mobile Android,Wifi,Algorithmic,True,False,17,0.0,0.00197
998213,24122,51,2,2024-09-12,2,Desktop,Wifi,Editorial,True,False,11,0.0,0.00801
998215,4575,49,3,2024-08-03,8,Tablet,Wifi,Search,False,False,219,0.00439,0.00646
998234,21407,26,1,2024-07-28,20,Tablet,Wifi,Algorithmic,False,False,193,0.00093,0.00137
998243,7598,18,3,2024-06-26,19,Smart Speaker,Wifi,Search,False,True,141,0.00411,0.00605
998246,33416,78,2,2024-05-02,12,Smart Speaker,Offline,Search,False,False,102,0.006,0.00882
998248,39416,40,2,2024-07-20,0,Mobile iOS,Wifi,Search,False,False,271,0.0013,0.00191
998270,26540,82,1,2024-07-06,16,Desktop,Wifi,Search,False,False,207,0.00117,0.00172
998281,16377,31,2,2024-08-31,14,Smart Speaker,Cellular,Algorithmic,False,False,95,0.00115,0.00169
998299,23721,31,1,2024-11-01,3,Desktop,Cellular,Search,True,False,26,0.0,0.00596
998307,35435,61,3,2024-10-16,14,Mobile iOS,Cellular,Editorial,False,False,194,0.00114,0.00167
998308,386,52,3,2024-10-23,2,Mobile iOS,Wifi,Editorial,False,False,159,0.00505,0.00743
998319,33646,65,4,2024-05-29,17,Desktop,Cellular,Algorithmic,True,False,8,0.0,0.00449
998330,13181,2,4,2024-09-20,23,Desktop,Wifi,Search,False,False,203,0.00141,0.00207
998351,4765,18,3,2024-04-28,18,Mobile iOS,Wifi,Algorithmic,True,False,21,0.0,0.00726
998366,35772,93,2,2024-09-18,16,Tablet,Cellular,Algorithmic,True,False,7,0.0,0.00563
998398,35084,22,2,2024-03-30,15,Mobile Android,Wifi,Search,True,True,10,0.0,0.00193
998408,25065,76,3,2024-10-05,2,Mobile Android,Wifi,Editorial,True,False,12,0.0,0.00665
998414,29987,2,3,2024-09-29,20,Tablet,Wifi,Editorial,False,True,140,0.00551,0.0081
998420,35696,51,1,2024-07-16,9,Mobile Android,Cellular,Algorithmic,True,False,5,0.0,0.00866
998432,34785,34,3,2024-05-09,12,Tablet,Wifi,Search,False,False,235,0.00599,0.00881
998455,42864,18,4,2024-08-04,17,Tablet,Cellular,Editorial,False,True,117,0.0042,0.00617
998461,37302,66,2,2024-08-21,19,Smart Speaker,Wifi,Algorithmic,False,False,208,0.00433,0.00637
998471,14963,74,2,2024-07-27,1,Mobile Android,Cellular,Search,False,True,122,0.00098,0.00144
998476,30840,17,2,2024-09-18,6,Mobile Android,Cellular,Algorithmic,True,False,6,0.0,0.00848
998477,1725,2,1,2024-04-10,6,Desktop,Cellular,Search,True,False,21,0.0,0.00444
998482,6090,33,3,2024-12-27,13,Mobile iOS,Cellular,Algorithmic,False,True,202,0.0012,0.00177
998493,16753,56,3,2024-06-10,12,Mobile Android,Wifi,Editorial,True,False,10,0.0,0.00487
998498,42385,38,3,2024-04-14,3,Mobile iOS,Offline,Algorithmic,False,False,141,0.00098,0.00144
998499,7650,72,1,2024-09-07,11,Tablet,Wifi,Algorithmic,True,False,8,0.0,0.00808
998503,38594,1,2,2024-11-01,13,Tablet,Wifi,Search,False,False,144,0.00458,0.00673
998514,6088,10,4,2024-02-19,9,Desktop,Wifi,Search,True,False,24,0.0,0.00188
998529,8090,22,1,2024-09-10,12,Desktop,Cellular,Search,False,False,198,0.00488,0.00718
998540,8141,52,1,2024-07-03,16,Mobile Android,Cellular,Search,False,False,160,0.00324,0.00477
998545,26678,17,4,2024-05-27,21,Desktop,Offline,Editorial,False,False,197,0.00321,0.00472
998549,12295,60,3,2024-06-21,11,Tablet,Wifi,Algorithmic,False,False,165,0.00426,0.00627
998571,27078,17,2,2024-08-22,5,Smart Speaker,Wifi,Search,True,False,7,0.0,0.00176
998575,42113,92,4,2024-08-09,20,Mobile Android,Wifi,Editorial,False,False,193,0.00099,0.00145
998592,15662,48,3,2024-09-16,6,Mobile Android,Wifi,Algorithmic,False,False,224,0.00101,0.00149
998610,23742,99,4,2024-07-14,3,Tablet,Wifi,Algorithmic,True,False,22,0.0,0.00689
998612,39472,6,2,2024-09-28,11,Smart Speaker,Wifi,Search,False,False,247,0.00122,0.00179
998613,41670,77,3,2024-06-07,4,Mobile Android,Wifi,Search,False,False,257,0.00347,0.00511
998625,408,65,2,2024-04-29,17,Desktop,Wifi,Algorithmic,True,False,28,0.0,0.00555
998626,457,6,2,2024-09-17,11,Desktop,Wifi,Editorial,False,False,224,0.0066,0.0097
998627,1445,53,4,2024-06-21,16,Smart Speaker,Cellular,Search,False,False,170,0.00114,0.00168
998647,22611,25,3,2024-01-08,8,Mobile iOS,Cellular,Editorial,False,False,110,0.00129,0.00189
998649,32137,38,1,2024-11-02,12,Mobile Android,Wifi,Algorithmic,False,False,177,0.00384,0.00565
998654,7719,64,2,2024-03-02,3,Tablet,Cellular,Algorithmic,False,False,191,0.006,0.00883
998661,10648,59,1,2024-03-30,14,Mobile Android,Cellular,Algorithmic,False,False,260,0.00148,0.00217
998680,26269,45,3,2024-04-11,19,Desktop,Wifi,Algorithmic,True,False,26,0.0,0.00196
998714,2753,3,4,2024-04-07,8,Mobile iOS,Cellular,Search,True,False,28,0.0,0.0021
998719,27973,18,2,2024-12-06,6,Smart Speaker,Wifi,Search,False,True,109,0.0032,0.00471
998748,18568,1,4,2024-02-19,20,Mobile iOS,Wifi,Algorithmic,True,False,9,0.0,0.00598
998767,17564,15,2,2024-02-27,22,Smart Speaker,Wifi,Editorial,False,True,132,0.00315,0.00463
998769,8428,95,1,2024-06-30,8,Smart Speaker,Cellular,Algorithmic,True,False,13,0.0,0.00843
998795,34347,19,3,2024-09-11,20,Mobile Android,Wifi,Algorithmic,True,False,10,0.0,0.00669
998805,22153,55,3,2024-10-16,10,Mobile iOS,Cellular,Editorial,True,False,26,0.0,0.0062
998815,23048,31,1,2024-03-26,17,Mobile Android,Wifi,Algorithmic,True,False,29,0.0,0.00159
998816,33356,13,1,2024-02-16,16,Mobile iOS,Cellular,Search,False,False,190,0.00099,0.00145
998826,34590,89,4,2024-09-27,7,Tablet,Cellular,Algorithmic,False,False,132,0.00404,0.00594
998842,7883,16,1,2024-10-16,12,Smart Speaker,Wifi,Search,False,False,165,0.0063,0.00926
998860,19995,8,2,2024-09-25,17,Mobile Android,Wifi,Algorithmic,True,False,4,0.0,0.00682
998869,31913,93,4,2024-05-24,9,Smart Speaker,Cellular,Search,True,False,27,0.0,0.00739
998875,41916,60,1,2024-04-18,23,Desktop,Wifi,Editorial,False,False,117,0.00098,0.00144
998881,33929,13,3,2024-09-14,3,Mobile Android,Wifi,Editorial,True,False,16,0.0,0.00199
998886,32561,29,4,2024-02-13,6,Mobile iOS,Wifi,Search,False,False,104,0.00104,0.00153
998914,22547,9,2,2024-06-30,4,Tablet,Cellular,Editorial,False,True,208,0.00124,0.00182
998929,12561,50,4,2024-05-16,15,Smart Speaker,Wifi,Algorithmic,False,False,122,0.00148,0.00217
998943,13569,30,3,2024-12-18,10,Tablet,Cellular,Algorithmic,False,False,174,0.00311,0.00457
998949,40270,26,2,2024-06-09,19,Tablet,Wifi,Editorial,False,False,272,0.00664,0.00977
998958,17201,95,3,2024-08-14,6,Smart Speaker,Cellular,Editorial,False,False,263,0.00148,0.00218
998965,2003,47,3,2024-09-15,19,Smart Speaker,Offline,Algorithmic,True,False,26,0.0,0.00195
998985,11804,24,2,2024-03-07,13,Mobile Android,Offline,Search,False,False,251,0.00668,0.00983
998995,38488,69,1,2024-09-28,7,Mobile Android,Wifi,Search,True,False,21,0.0,0.00162
999006,41029,1,3,2024-11-02,1,Mobile Android,Wifi,Algorithmic,False,True,127,0.00117,0.00172
999016,11643,29,4,2024-07-04,20,Desktop,Cellular,Algorithmic,False,False,125,0.00537,0.00789
999053,34805,54,4,2024-07-17,3,Tablet,Wifi,Algorithmic,False,False,111,0.00298,0.00438
999058,26023,2,3,2024-09-20,0,Tablet,Wifi,Editorial,False,False,182,0.00427,0.00628
999079,11852,90,3,2024-01-07,3,Smart Speaker,Wifi,Algorithmic,True,False,7,0.0,0.00213
999083,4238,12,3,2024-03-03,10,Desktop,Offline,Search,False,False,170,0.00417,0.00613
999090,33674,97,4,2024-12-04,17,Desktop,Wifi,Editorial,False,False,291,0.00491,0.00722
999092,2968,13,3,2024-08-18,15,Mobile Android,Cellular,Editorial,True,False,2,0.0,0.00209
999112,42432,65,1,2024-07-15,18,Mobile iOS,Wifi,Algorithmic,False,False,105,0.00149,0.00219
999125,36401,1,2,2024-08-20,10,Smart Speaker,Cellular,Algorithmic,True,False,26,0.0,0.00579
999169,30848,2,4,2024-05-21,7,Smart Speaker,Cellular,Algorithmic,False,False,161,0.00483,0.00711
999194,16577,40,2,2024-06-29,17,Tablet,Wifi,Search,False,True,290,0.00316,0.00464
999201,30137,70,1,2024-05-04,2,Mobile Android,Wifi,Search,False,False,130,0.00135,0.00198
999232,13485,41,4,2024-01-07,19,Desktop,Cellular,Editorial,False,True,252,0.00092,0.00135
999257,7849,52,1,2024-07-12,23,Desktop,Cellular,Search,False,False,154,0.0012,0.00177
999258,5549,65,4,2024-06-02,10,Tablet,Wifi,Algorithmic,True,False,22,0.0,0.00669
999265,30509,21,4,2024-05-17,13,Tablet,Cellular,Search,False,False,175,0.0012,0.00176
999267,35592,6,4,2024-09-16,22,Smart Speaker,Wifi,Editorial,False,False,209,0.00613,0.00901
999271,14749,46,4,2024-02-12,17,Mobile Android,Cellular,Search,False,False,196,0.00136,0.002
999279,10761,18,4,2024-09-21,5,Mobile iOS,Offline,Algorithmic,True,False,15,0.0,0.00744
999280,5477,40,1,2024-12-16,7,Desktop,Cellular,Editorial,True,False,27,0.0,0.00568
999312,22900,9,4,2024-12-26,7,Smart Speaker,Wifi,Editorial,False,False,206,0.00527,0.00775
999333,25586,76,1,2024-04-20,10,Mobile iOS,Cellular,Search,True,False,13,0.0,0.00172
999349,29104,23,2,2024-11-10,3,Mobile iOS,Wifi,Search,False,False,149,0.00309,0.00454
999353,27437,11,1,2024-05-06,14,Tablet,Wifi,Search,True,False,22,0.0,0.0097
999354,3671,2,1,2024-04-02,18,Mobile iOS,Wifi,Search,False,True,139,0.0014,0.00206
999361,26060,8,2,2024-09-07,6,Mobile Android,Wifi,Algorithmic,False,True,225,0.00101,0.00148
999381,13528,1,4,2024-12-18,12,Smart Speaker,Wifi,Algorithmic,False,False,191,0.00112,0.00165
999397,14911,91,2,2024-12-05,15,Tablet,Wifi,Search,False,False,146,0.00471,0.00693
999415,37810,4,3,2024-03-01,0,Tablet,Wifi,Search,False,True,282,0.00462,0.00679
999420,27024,40,3,2024-02-10,14,Tablet,Wifi,Search,False,False,247,0.00481,0.00708
999439,11332,99,3,2024-10-12,3,Smart Speaker,Cellular,Search,False,False,140,0.00515,0.00758
999441,28100,100,3,2024-08-17,2,Tablet,Wifi,Search,False,False,287,0.00102,0.0015
999449,27307,61,3,2024-08-26,7,Mobile iOS,Cellular,Algorithmic,True,False,9,0.0,0.0061
999460,16753,6,2,2024-07-30,2,Mobile Android,Wifi,Algorithmic,True,False,17,0.0,0.00594
999474,6439,78,1,2024-02-13,2,Mobile iOS,Offline,Search,False,False,121,0.00438,0.00644
999488,19898,52,3,2024-06-06,5,Mobile iOS,Wifi,Algorithmic,True,False,19,0.0,0.00189
999518,5921,22,1,2024-09-15,1,Mobile Android,Wifi,Search,False,True,185,0.00284,0.00418
999525,1658,91,3,2024-11-09,1,Tablet,Cellular,Algorithmic,False,False,217,0.00146,0.00215
999529,10780,37,3,2024-11-06,18,Smart Speaker,Wifi,Algorithmic,False,False,161,0.00136,0.002
999532,32394,40,1,2024-11-26,11,Tablet,Wifi,Editorial,True,True,9,0.0,0.00211
999545,35045,10,2,2024-11-19,5,Mobile Android,Cellular,Algorithmic,False,False,109,0.00443,0.00651
999562,29483,96,1,2024-12-23,18,Smart Speaker,Wifi,Search,False,False,104,0.00132,0.00194
999566,35804,27,1,2024-04-17,5,Mobile Android,Offline,Editorial,False,True,237,0.0044,0.00647
999575,16169,6,1,2024-10-02,14,Desktop,Wifi,Algorithmic,False,False,234,0.00092,0.00136
999577,42432,21,3,2024-12-12,11,Tablet,Wifi,Search,False,False,212,0.00107,0.00158
999587,7602,4,1,2024-06-20,10,Smart Speaker,Cellular,Algorithmic,False,False,290,0.00335,0.00492
999603,42113,16,2,2024-12-10,17,Smart Speaker,Wifi,Editorial,False,False,129,0.00126,0.00186
999614,39865,61,1,2024-11-02,18,Smart Speaker,Wifi,Search,False,False,211,0.00667,0.00981
999620,38095,77,3,2024-04-27,2,Smart Speaker,Wifi,Algorithmic,False,False,256,0.00483,0.00711
999628,15267,26,3,2024-05-13,14,Desktop,Cellular,Search,False,False,307,0.00478,0.00703
999631,44542,84,1,2024-07-22,5,Desktop,Cellular,Algorithmic,False,True,249,0.00095,0.0014
999642,29956,90,3,2024-03-17,2,Mobile Android,Wifi,Editorial,True,False,2,0.0,0.00189
999672,25973,13,2,2024-09-28,2,Tablet,Cellular,Algorithmic,False,False,190,0.0015,0.00221
999673,42512,21,4,2024-08-13,14,Smart Speaker,Cellular,Algorithmic,False,False,144,0.00092,0.00136
999676,12236,95,1,2024-10-12,22,Tablet,Wifi,Editorial,False,False,206,0.00102,0.0015
999680,4007,18,3,2024-07-21,5,Mobile iOS,Wifi,Search,False,False,121,0.00099,0.00145
999688,2544,13,4,2024-02-19,10,Smart Speaker,Cellular,Search,False,False,195,0.00598,0.00879
999694,14402,19,3,2024-05-19,17,Desktop,Wifi,Algorithmic,True,False,9,0.0,0.00618
999700,23589,23,2,2024-01-09,11,Mobile iOS,Wifi,Search,False,False,133,0.00496,0.0073
999703,2080,1,4,2024-08-20,20,Tablet,Cellular,Algorithmic,False,False,151,0.00114,0.00167
999710,12908,78,3,2024-03-07,15,Mobile iOS,Offline,Editorial,True,False,27,0.0,0.00206
999714,22402,60,2,2024-12-29,11,Desktop,Wifi,Algorithmic,False,False,140,0.00367,0.0054
999730,12244,61,2,2024-04-06,9,Tablet,Wifi,Search,False,True,167,0.00342,0.00503
999747,3431,8,2,2024-01-02,3,Mobile iOS,Wifi,Algorithmic,False,False,198,0.00274,0.00403
999748,42222,35,3,2024-07-12,21,Mobile Android,Offline,Algorithmic,False,True,275,0.00097,0.00142
999765,43562,57,1,2024-04-11,14,Mobile Android,Offline,Search,True,False,14,0.0,0.00221
999773,15777,63,2,2024-12-25,2,Smart Speaker,Cellular,Editorial,True,False,28,0.0,0.00222
999776,39691,28,4,2024-10-08,15,Tablet,Wifi,Algorithmic,True,False,6,0.0,0.00205
999782,10422,4,1,2024-03-14,13,Mobile iOS,Cellular,Algorithmic,False,False,215,0.0047,0.00691
999798,8530,57,4,2024-09-11,22,Tablet,Cellular,Search,False,True,147,0.00419,0.00616
999800,41237,22,2,2024-09-08,19,Mobile iOS,Cellular,Editorial,True,False,25,0.0,0.00187
999812,44599,56,3,2024-10-05,17,Mobile iOS,Offline,Search,False,False,192,0.00441,0.00649
999820,30897,22,1,2024-12-18,16,Mobile iOS,Wifi,Search,True,False,8,0.0,0.00222
999853,25505,89,3,2024-12-11,18,Desktop,Cellular,Search,False,False,162,0.00424,0.00623
999869,24482,4,1,2024-06-10,14,Mobile Android,Wifi,Algorithmic,False,False,228,0.00529,0.00778
999872,20889,61,4,2024-12-17,19,Smart Speaker,Wifi,Algorithmic,True,False,13,0.0,0.0014
999886,32108,10,3,2024-06-20,3,Tablet,Wifi,Algorithmic,False,False,138,0.00104,0.00153
999896,3546,14,3,2024-10-18,2,Tablet,Cellular,Editorial,True,False,9,0.0,0.00219
999905,43725,6,4,2024-09-30,7,Desktop,Cellular,Search,False,False,296,0.00588,0.00865
999935,42806,54,3,2024-10-26,7,Mobile iOS,Cellular,Algorithmic,True,False,7,0.0,0.00139
999966,11982,28,3,2024-05-24,11,Desktop,Wifi,Search,True,False,4,0.0,0.00143
999982,22326,8,2,2024-12-19,20,Mobile Android,Wifi,Editorial,False,False,209,0.00118,0.00173
999989,13485,1,1,2024-09-27,11,Desktop,Cellular,Algorithmic,True,False,6,0.0,0.0017
999998,19628,32,4,2024-10-04,7,Smart Speaker,Wifi,Search,False,False,133,0.00454,0.00667
1000001,24096,47,1,2024-01-10,19,Tablet,Wifi,Editorial,False,True,143,0.00107,0.00158
1000021,10016,5,2,2024-12-27,15,Mobile iOS,Wifi,Algorithmic,False,False,117,0.00132,0.00194
1000037,30404,17,3,2024-03-20,23,Desktop,Cellular,Search,False,True,215,0.00436,0.00641
1000065,30290,68,2,2024-06-25,2,Smart Speaker,Cellular,Search,False,False,276,0.00571,0.0084
1000071,15587,15,2,2024-12-15,3,Tablet,Cellular,Algorithmic,False,False,100,0.00409,0.00601
1000112,28212,59,2,2024-12-04,5,Mobile iOS,Wifi,Algorithmic,False,True,230,0.00133,0.00196
1000117,40185,46,1,2024-12-07,21,Mobile iOS,Wifi,Algorithmic,True,False,4,0.0,0.00209
1000126,32218,45,1,2024-08-23,21,Mobile Android,Cellular,Algorithmic,True,False,17,0.0,0.00172
1000159,35603,36,1,2024-05-03,20,Smart Speaker,Wifi,Editorial,False,False,159,0.00131,0.00193
1000162,10437,41,1,2024-07-22,1,Tablet,Cellular,Algorithmic,True,False,15,0.0,0.00606
1000172,19081,8,3,2024-05-02,19,Mobile Android,Wifi,Editorial,True,False,12,0.0,0.00142
1000180,8207,84,1,2024-08-17,7,Mobile iOS,Wifi,Editorial,True,False,7,0.0,0.00164
1000184,35776,76,1,2024-09-29,4,Mobile iOS,Wifi,Search,False,False,215,0.00109,0.0016
1000187,42427,11,1,2024-04-30,9,Tablet,Wifi,Algorithmic,False,False,145,0.00654,0.00962
1000197,11815,98,2,2024-08-22,0,Tablet,Cellular,Algorithmic,True,False,11,0.0,0.00619
1000203,20061,1,1,2024-07-03,17,Smart Speaker,Wifi,Algorithmic,True,False,10,0.0,0.00753
1000206,13778,58,2,2024-11-04,18,Tablet,Cellular,Algorithmic,True,False,10,0.0,0.00675
1000209,28914,21,2,2024-12-22,10,Tablet,Wifi,Search,True,False,24,0.0,0.00198
1000210,14597,52,4,2024-04-18,10,Mobile iOS,Wifi,Editorial,False,False,158,0.00405,0.00595
1000217,23589,3,4,2024-09-09,22,Smart Speaker,Wifi,Search,False,False,134,0.00492,0.00723
1000228,40245,9,1,2024-05-05,14,Tablet,Cellular,Algorithmic,True,False,19,0.0,0.00191
1000230,43332,99,1,2024-01-21,20,Tablet,Wifi,Search,False,True,137,0.00469,0.00689
1000253,18945,64,3,2024-12-15,15,Mobile iOS,Cellular,Algorithmic,False,False,215,0.00567,0.00834
1000268,26451,87,2,2024-11-16,18,Smart Speaker,Cellular,Editorial,False,True,237,0.00326,0.0048
1000273,13824,48,3,2024-11-07,22,Smart Speaker,Offline,Editorial,False,False,268,0.00324,0.00477
1000274,39437,24,1,2024-12-21,4,Smart Speaker,Cellular,Search,False,False,195,0.00333,0.00489
1000284,8085,14,3,2024-06-13,8,Mobile Android,Cellular,Algorithmic,True,False,2,0.0,0.00146
1000295,31361,23,4,2024-01-02,11,Mobile Android,Offline,Search,False,False,166,0.00517,0.0076
1000296,18552,87,4,2024-12-22,19,Tablet,Wifi,Search,False,False,195,0.00143,0.0021
1000304,21267,70,4,2024-10-06,12,Desktop,Wifi,Search,True,False,3,0.0,0.00691
1000322,41251,13,4,2024-07-01,14,Mobile iOS,Offline,Search,False,False,221,0.00568,0.00836
1000323,17128,5,3,2024-03-07,0,Tablet,Wifi,Search,False,True,161,0.00501,0.00737
1000332,1185,72,1,2024-08-27,20,Desktop,Wifi,Editorial,False,False,143,0.00411,0.00604
1000342,44497,21,3,2024-08-04,22,Mobile Android,Wifi,Search,False,False,228,0.001,0.00147
1000368,12249,84,1,2024-10-27,20,Mobile iOS,Wifi,Algorithmic,False,False,247,0.0015,0.00221
1000394,2609,9,2,2024-06-07,18,Desktop,Wifi,Search,False,False,178,0.00098,0.00144
1000402,7512,51,1,2024-10-08,22,Mobile iOS,Offline,Algorithmic,True,False,3,0.0,0.00543
1000404,3413,31,4,2024-08-25,19,Tablet,Wifi,Algorithmic,False,False,104,0.00641,0.00943
1000444,31324,6,4,2024-05-13,17,Desktop,Wifi,Editorial,False,False,256,0.00565,0.00831
1000453,22321,32,1,2024-09-18,11,Smart Speaker,Cellular,Search,True,False,20,0.0,0.00693
1000456,9707,4,2,2024-06-30,19,Mobile Android,Wifi,Search,False,False,262,0.00146,0.00215
1000464,37526,24,3,2024-06-05,8,Desktop,Wifi,Algorithmic,False,False,186,0.00583,0.00857
1000479,38486,54,4,2024-09-05,10,Tablet,Offline,Search,True,False,7,0.0,0.00199
1000493,44169,46,3,2024-04-05,9,Mobile iOS,Wifi,Algorithmic,False,False,186,0.00454,0.00668
1000498,24752,49,3,2024-04-10,21,Mobile iOS,Wifi,Algorithmic,True,False,12,0.0,0.00665
1000503,2029,3,4,2024-09-27,16,Tablet,Wifi,Algorithmic,False,False,169,0.0014,0.00206
1000506,7602,100,3,2024-08-13,15,Smart Speaker,Wifi,Editorial,True,False,27,0.0,0.00453
1000519,5905,74,2,2024-05-04,10,Mobile Android,Offline,Search,False,False,163,0.00376,0.00553
1000521,4264,39,1,2024-12-31,0,Mobile Android,Wifi,Search,True,False,6,0.0,0.00216
1000525,29082,79,1,2024-10-30,23,Mobile iOS,Cellular,Algorithmic,True,False,2,0.0,0.00172
1000540,26582,67,4,2024-07-07,3,Tablet,Wifi,Search,False,True,182,0.0036,0.0053
1000549,6846,46,3,2024-07-28,1,Tablet,Wifi,Algorithmic,True,False,4,0.0,0.002
1000563,26915,71,1,2024-05-03,8,Tablet,Cellular,Search,False,True,230,0.00498,0.00733
1000567,29956,32,3,2024-11-19,10,Tablet,Wifi,Search,False,False,153,0.00133,0.00195
1000589,26016,21,4,2024-07-27,13,Mobile Android,Offline,Editorial,True,False,14,0.0,0.00627
1000593,15943,34,1,2024-03-17,7,Desktop,Wifi,Search,True,False,17,0.0,0.0095
1000595,40839,6,4,2024-07-26,21,Tablet,Wifi,Algorithmic,False,False,275,0.00135,0.00198
1000611,5225,10,3,2024-05-28,22,Tablet,Cellular,Algorithmic,True,False,16,0.0,0.00926
1000619,31530,72,3,2024-11-20,10,Mobile iOS,Wifi,Algorithmic,False,False,123,0.00131,0.00192
1000624,5607,79,1,2024-09-19,21,Mobile Android,Wifi,Search,True,False,14,0.0,0.00186
1000629,21529,44,2,2024-03-16,0,Smart Speaker,Wifi,Algorithmic,True,False,7,0.0,0.006
1000635,30832,36,1,2024-10-17,19,Mobile Android,Wifi,Search,False,False,167,0.00126,0.00185
1000640,23989,3,1,2024-09-01,2,Tablet,Cellular,Search,True,False,7,0.0,0.00495
1000644,9745,47,1,2024-04-13,9,Mobile iOS,Offline,Algorithmic,True,False,2,0.0,0.00811
1000653,34297,9,3,2024-03-19,15,Mobile iOS,Wifi,Search,False,False,246,0.0053,0.0078
1000673,14553,14,4,2024-03-27,11,Smart Speaker,Wifi,Search,True,False,29,0.0,0.00826
1000689,31913,29,3,2024-07-16,4,Desktop,Wifi,Editorial,False,False,103,0.00373,0.00549
1000699,6197,26,3,2024-06-03,4,Mobile iOS,Wifi,Editorial,True,False,21,0.0,0.00206
1000701,44539,56,3,2024-10-24,22,Smart Speaker,Cellular,Search,False,False,278,0.00112,0.00165
1000710,22796,86,2,2024-07-06,5,Smart Speaker,Wifi,Editorial,False,False,294,0.00594,0.00873
1000712,42806,30,1,2024-06-24,17,Tablet,Wifi,Editorial,False,False,203,0.00138,0.00203
1000729,29351,34,4,2024-11-18,19,Tablet,Offline,Algorithmic,True,False,6,0.0,0.00145
1000730,1725,80,4,2024-10-29,23,Smart Speaker,Cellular,Search,False,True,227,0.00311,0.00457
1000735,2003,92,1,2024-03-07,18,Mobile Android,Cellular,Search,False,False,162,0.00134,0.00197
1000740,43347,91,1,2024-09-20,0,Mobile Android,Wifi,Algorithmic,False,False,200,0.00151,0.00222
1000768,10662,1,3,2024-08-30,6,Mobile iOS,Offline,Algorithmic,True,False,8,0.0,0.00573
1000774,4717,28,1,2024-07-22,2,Desktop,Wifi,Search,True,True,20,0.0,0.00636
